Time (s), Voltage (V)
51.042713,-0.012219
51.052715,-0.017107
51.062717,-0.012219
51.072719,-0.007331
51.082721,-0.012219
51.09272,-0.002444
51.102722,-0.017107
51.112728,-0.017107
51.122737,-0.007331
51.13274,-0.012219
51.142742,-0.012219
51.152751,-0.007331
51.16275,-0.017107
51.172752,-0.012219
51.18275,-0.012219
51.192752,-0.012219
51.202754,-0.012219
51.21276,-0.007331
51.222766,-0.012219
51.232772,-0.007331
51.242774,-0.007331
51.252777,-0.017107
51.262775,-0.007331
51.272785,-0.007331
51.282783,-0.007331
51.292789,-0.007331
51.302791,-0.012219
51.312793,-0.007331
51.322792,-0.012219
51.33279,-0.012219
51.342792,-0.007331
51.35279,-0.012219
51.3628,-0.017107
51.372798,-0.007331
51.382804,-0.007331
51.392803,-0.012219
51.402809,-0.007331
51.412811,-0.012219
51.422817,-0.012219
51.432815,-0.007331
51.442817,-0.012219
51.452819,-0.012219
51.462818,-0.002444
51.472827,-0.007331
51.482833,-0.002444
51.492835,-0.007331
51.502834,-0.017107
51.512836,-0.012219
51.522838,-0.007331
51.532844,-0.007331
51.542842,-0.007331
51.552845,-0.002444
51.56285,-0.007331
51.57286,-0.007331
51.582862,-0.012219
51.592868,-0.012219
51.602867,-0.017107
51.612869,-0.017107
51.622871,-0.017107
51.632877,-0.012219
51.642875,-0.021994
51.652881,-0.021994
51.662879,-0.017107
51.672878,-0.017107
51.68288,-0.007331
51.692878,-0.017107
51.70288,-0.021994
51.712882,-0.017107
51.722892,-0.012219
51.732894,-0.017107
51.7429,-0.012219
51.752906,-0.017107
51.762908,-0.017107
51.772907,-0.007331
51.782909,-0.012219
51.792907,-0.007331
51.802913,-0.012219
51.812911,-0.012219
51.82291,-0.012219
51.832912,-0.007331
51.84291,-0.017107
51.852916,-0.007331
51.862918,-0.012219
51.872924,-0.002444
51.882923,-0.002444
51.892925,-0.012219
51.902923,-0.012219
51.912929,-0.007331
51.922935,-0.012219
51.932941,0.002444
51.942939,-0.007331
51.952945,-0.017107
51.962944,-0.002444
51.972946,-0.007331
51.982948,-0.002444
51.992946,-0.002444
52.002948,-0.012219
52.01295,-0.012219
52.022953,0.002444
52.032958,0.002444
52.042964,-0.007331
52.052967,-0.007331
52.062969,-0.012219
52.072967,-0.007331
52.082969,-0.012219
52.092971,-0.017107
52.10297,-0.007331
52.112976,-0.007331
52.122978,-0.012219
52.132984,-0.007331
52.14299,-0.012219
52.152992,-0.012219
52.16299,-0.002444
52.172992,-0.007331
52.182998,-0.012219
52.193,-0.012219
52.203002,-0.012219
52.213008,-0.012219
52.223011,-0.012219
52.233013,-0.012219
52.243011,-0.012219
52.253013,-0.012219
52.263011,-0.017107
52.273017,-0.007331
52.28302,-0.012219
52.293022,-0.017107
52.303024,-0.007331
52.31303,-0.007331
52.323032,-0.007331
52.333034,-0.002444
52.343044,-0.012219
52.353046,-0.012219
52.363048,-0.007331
52.373046,-0.012219
52.383049,-0.002444
52.393047,-0.012219
52.403049,-0.017107
52.413047,0.002444
52.423046,-0.012219
52.433048,-0.007331
52.443046,-0.007331
52.453048,-0.012219
52.463054,-0.012219
52.473056,-0.007331
52.483055,-0.012219
52.493057,-0.012219
52.503055,-0.007331
52.513061,-0.017107
52.523063,-0.012219
52.533065,-0.007331
52.543067,-0.017107
52.553073,-0.002444
52.563072,-0.012219
52.57307,-0.012219
52.583072,-0.002444
52.59307,-0.012219
52.603076,-0.017107
52.613079,-0.012219
52.623085,-0.007331
52.633083,-0.002444
52.643093,-0.007331
52.653099,-0.012219
52.663105,-0.012219
52.673107,-0.012219
52.683109,-0.012219
52.693111,-0.007331
52.703113,-0.012219
52.713115,-0.007331
52.723117,-0.002444
52.733119,-0.007331
52.743118,-0.012219
52.75312,-0.002444
52.763118,-0.007331
52.77312,-0.012219
52.783119,-0.002444
52.793125,-0.012219
52.803123,-0.012219
52.813125,-0.007331
52.823127,-0.017107
52.833133,-0.007331
52.843135,-0.007331
52.853141,-0.017107
52.86314,-0.002444
52.873142,-0.007331
52.883144,-0.002444
52.893146,-0.002444
52.903148,-0.012219
52.91315,-0.012219
52.923152,-0.007331
52.933151,-0.007331
52.943157,-0.007331
52.953159,-0.007331
52.963165,-0.012219
52.973163,-0.007331
52.983173,-0.012219
52.993175,-0.021994
53.003177,-0.012219
53.013179,-0.007331
53.023178,-0.012219
53.03318,-0.007331
53.043182,-0.012219
53.053184,-0.012219
53.063182,-0.007331
53.073188,-0.017107
53.083187,-0.007331
53.093196,-0.007331
53.103199,-0.017107
53.113204,-0.012219
53.123203,-0.002444
53.133213,-0.012219
53.143211,-0.012219
53.153217,-0.017107
53.163215,-0.012219
53.173217,-0.007331
53.183219,-0.012219
53.193225,-0.017107
53.203231,-0.012219
53.21323,-0.017107
53.223232,-0.007331
53.233234,-0.007331
53.243236,-0.017107
53.253234,-0.012219
53.263236,-0.012219
53.273235,-0.012219
53.283241,0.002444
53.293247,-0.007331
53.303256,-0.012219
53.313255,-0.007331
53.323257,-0.012219
53.333255,-0.012219
53.343265,-0.002444
53.353267,-0.012219
53.363269,-0.007331
53.373275,-0.007331
53.383285,-0.012219
53.393283,-0.017107
53.403289,-0.012219
53.413288,-0.017107
53.42329,-0.007331
53.4333,-0.012219
53.443302,-0.017107
53.453304,-0.007331
53.463306,-0.012219
53.473312,-0.012219
53.48331,-0.012219
53.493312,-0.017107
53.503318,-0.017107
53.51332,-0.012219
53.523319,-0.012219
53.533321,-0.012219
53.543323,-0.021994
53.553325,-0.021994
53.563327,-0.017107
53.573333,-0.007331
53.583335,-0.021994
53.593341,-0.017107
53.60334,-0.021994
53.613342,-0.021994
53.623348,-0.017107
53.63335,-0.017107
53.643356,-0.021994
53.653358,-0.017107
53.66336,-0.017107
53.673358,-0.017107
53.683364,-0.007331
53.693367,-0.021994
53.703372,-0.021994
53.713371,-0.017107
53.723377,-0.012219
53.733375,-0.007331
53.743377,-0.017107
53.753379,-0.017107
53.763378,-0.007331
53.773384,-0.012219
53.783386,-0.012219
53.793388,-0.007331
53.80339,-0.017107
53.813392,-0.017107
53.82339,-0.012219
53.8334,-0.017107
53.843399,-0.012219
53.853404,-0.012219
53.863403,-0.017107
53.873405,-0.012219
53.883407,-0.017107
53.893413,-0.021994
53.903415,-0.017107
53.913421,-0.017107
53.923419,-0.012219
53.933425,-0.012219
53.943424,-0.017107
53.953422,-0.017107
53.963424,-0.012219
53.973434,-0.012219
53.983436,-0.017107
53.993438,-0.012219
54.003444,-0.021994
54.013442,-0.012219
54.023452,-0.012219
54.033454,-0.017107
54.04346,-0.017107
54.053462,-0.021994
54.063472,-0.012219
54.073471,-0.012219
54.083473,-0.021994
54.093475,-0.017107
54.103477,-0.017107
54.113479,-0.017107
54.123481,-0.021994
54.133483,-0.012219
54.143482,-0.021994
54.153484,-0.012219
54.163482,-0.017107
54.173488,-0.012219
54.18349,-0.012219
54.193496,-0.017107
54.203498,-0.012219
54.2135,-0.012219
54.223499,-0.012219
54.233501,-0.017107
54.243503,-0.012219
54.253505,-0.012219
54.263504,-0.017107
54.273502,-0.012219
54.283504,-0.017107
54.293506,-0.017107
54.303508,-0.017107
54.31351,-0.017107
54.323516,-0.012219
54.333518,-0.012219
54.343524,-0.021994
54.353527,-0.017107
54.363536,-0.017107
54.373538,-0.017107
54.383544,-0.007331
54.393547,-0.017107
54.403549,-0.017107
54.413551,-0.017107
54.423557,-0.021994
54.433559,-0.017107
54.443565,-0.017107
54.453563,-0.026882
54.463569,-0.017107
54.473567,-0.007331
54.483577,-0.021994
54.493576,-0.017107
54.503578,-0.021994
54.51358,-0.021994
54.523578,-0.012219
54.53358,-0.021994
54.543579,-0.021994
54.553585,-0.012219
54.563587,-0.017107
54.573593,-0.017107
54.583595,-0.017107
54.593601,-0.017107
54.603607,-0.021994
54.613609,-0.012219
54.623611,-0.021994
54.633617,-0.007331
54.643615,-0.021994
54.653617,-0.021994
54.663619,-0.012219
54.673622,-0.017107
54.683628,-0.021994
54.69363,-0.017107
54.703636,-0.021994
54.713638,-0.017107
54.723644,-0.012219
54.733642,-0.026882
54.743648,-0.017107
54.75365,-0.021994
54.763652,-0.017107
54.773654,-0.012219
54.78366,-0.017107
54.793666,-0.021994
54.803672,-0.017107
54.813674,-0.021994
54.82368,-0.017107
54.833683,-0.017107
54.843688,-0.021994
54.853694,-0.017107
54.863697,-0.017107
54.873699,-0.017107
54.883701,-0.021994
54.893699,-0.017107
54.903701,-0.021994
54.913703,-0.007331
54.923717,-0.017107
54.933715,-0.026882
54.943721,-0.017107
54.953723,-0.021994
54.963729,-0.017107
54.973731,-0.017107
54.983734,-0.021994
54.993736,-0.021994
55.003734,-0.021994
55.013736,-0.017107
55.023735,-0.017107
55.033737,-0.017107
55.043735,-0.026882
55.053737,-0.017107
55.063735,-0.021994
55.073738,-0.021994
55.08374,-0.021994
55.093742,-0.021994
55.103752,-0.021994
55.11375,-0.017107
55.123752,-0.017107
55.133754,-0.021994
55.143756,-0.012219
55.153759,-0.021994
55.163764,-0.017107
55.173763,-0.017107
55.183769,-0.031769
55.193771,-0.021994
55.203781,-0.031769
55.213779,-0.036657
55.223785,-0.026882
55.233787,-0.046432
55.243793,-0.056207
55.253791,-0.046432
55.26379,-0.05132
55.273796,-0.046432
55.283794,-0.041544
55.293796,-0.046432
55.303794,-0.041544
55.313796,-0.031769
55.323795,-0.036657
55.333801,-0.036657
55.343803,-0.031769
55.353805,-0.031769
55.363803,-0.021994
55.373802,-0.021994
55.383804,-0.036657
55.393806,-0.026882
55.403812,-0.026882
55.41381,-0.026882
55.423812,-0.017107
55.433811,-0.031769
55.443817,-0.026882
55.453819,-0.026882
55.463825,-0.031769
55.473823,-0.026882
55.483829,-0.026882
55.493831,-0.031769
55.503833,-0.021994
55.513835,-0.021994
55.523841,-0.026882
55.533843,-0.026882
55.543846,-0.026882
55.553848,-0.026882
55.563846,-0.021994
55.573848,-0.021994
55.583847,-0.021994
55.593849,-0.021994
55.603855,-0.021994
55.613864,-0.017107
55.623867,-0.017107
55.633869,-0.026882
55.643871,-0.017107
55.653877,-0.017107
55.663875,-0.021994
55.673881,-0.012219
55.683883,-0.017107
55.693889,-0.026882
55.703887,-0.012219
55.713886,-0.012219
55.723892,-0.017107
55.733898,-0.017107
55.7439,-0.012219
55.753898,-0.012219
55.763904,-0.012219
55.77391,-0.017107
55.783916,-0.017107
55.793914,-0.017107
55.80392,-0.021994
55.813926,-0.012219
55.823932,-0.012219
55.833934,-0.026882
55.84394,-0.012219
55.853939,-0.017107
55.863948,-0.017107
55.873954,-0.007331
55.88396,-0.021994
55.893959,-0.021994
55.903961,-0.007331
55.913963,-0.012219
55.923969,-0.017107
55.933967,-0.017107
55.943969,-0.026882
55.953968,-0.012219
55.963977,-0.017107
55.973979,-0.012219
55.983985,-0.012219
55.993984,-0.017107
56.003982,-0.017107
56.013984,-0.007331
56.023983,-0.017107
56.033985,-0.021994
56.043987,-0.012219
56.053993,-0.017107
56.063995,-0.012219
56.073997,-0.012219
56.083999,-0.021994
56.094001,-0.012219
56.104003,-0.012219
56.114002,-0.012219
56.124004,-0.012219
56.134002,-0.021994
56.144008,-0.017107
56.154006,-0.012219
56.164012,-0.021994
56.174015,-0.017107
56.184017,-0.012219
56.194015,-0.021994
56.204021,-0.017107
56.214027,-0.017107
56.224033,-0.021994
56.234035,-0.017107
56.244037,-0.021994
56.254035,-0.026882
56.264034,-0.012219
56.27404,-0.017107
56.284038,-0.021994
56.29404,-0.017107
56.304039,-0.017107
56.314048,-0.021994
56.32405,-0.017107
56.334056,-0.021994
56.344058,-0.021994
56.354061,-0.017107
56.364063,-0.017107
56.374069,-0.007331
56.384071,-0.017107
56.394073,-0.021994
56.404075,-0.012219
56.414081,-0.021994
56.424083,-0.021994
56.434085,-0.017107
56.444084,-0.021994
56.45409,-0.021994
56.464096,-0.017107
56.474098,-0.017107
56.4841,-0.021994
56.494102,-0.017107
56.504108,-0.017107
56.51411,-0.017107
56.524112,-0.017107
56.534118,-0.026882
56.54412,-0.017107
56.554122,-0.017107
56.564125,-0.021994
56.574123,-0.017107
56.584125,-0.017107
56.594123,-0.017107
56.604129,-0.017107
56.614128,-0.017107
56.62413,-0.007331
56.634132,-0.017107
56.64413,-0.021994
56.654132,-0.017107
56.664131,-0.012219
56.674137,-0.017107
56.684139,-0.021994
56.694141,-0.021994
56.704139,-0.021994
56.714141,-0.012219
56.724143,-0.012219
56.734146,-0.026882
56.744148,-0.017107
56.75415,-0.017107
56.764156,-0.012219
56.774154,-0.021994
56.784156,-0.026882
56.794158,-0.012219
56.804161,-0.012219
56.814163,-0.012219
56.824169,-0.012219
56.834167,-0.017107
56.844169,-0.017107
56.854167,-0.017107
56.864173,-0.012219
56.874176,-0.017107
56.884178,-0.017107
56.894184,-0.012219
56.904186,-0.012219
56.914192,-0.017107
56.92419,-0.017107
56.934196,-0.021994
56.944198,-0.017107
56.9542,-0.012219
56.964202,-0.017107
56.974205,-0.017107
56.984203,-0.021994
56.994205,-0.012219
57.004207,-0.021994
57.014209,-0.017107
57.024208,-0.017107
57.034206,-0.017107
57.044212,-0.017107
57.05421,-0.012219
57.064212,-0.021994
57.074211,-0.017107
57.084213,-0.017107
57.094211,-0.017107
57.104213,-0.012219
57.114219,-0.002444
57.124225,-0.021994
57.134227,-0.017107
57.144229,-0.012219
57.154228,-0.017107
57.164226,-0.012219
57.174232,-0.017107
57.184234,-0.021994
57.19424,-0.017107
57.204242,-0.017107
57.214248,-0.007331
57.224246,-0.012219
57.234252,-0.021994
57.244251,-0.017107
57.254257,-0.012219
57.264255,-0.021994
57.274257,-0.017107
57.284259,-0.017107
57.294258,-0.021994
57.304264,-0.012219
57.314262,-0.017107
57.324268,-0.021994
57.33427,-0.021994
57.344272,-0.017107
57.35427,-0.017107
57.364276,-0.017107
57.374279,-0.026882
57.384288,-0.031769
57.394287,-0.021994
57.404289,-0.026882
57.414291,-0.026882
57.424293,-0.026882
57.434299,-0.031769
57.444305,-0.021994
57.454307,-0.021994
57.464317,-0.017107
57.474319,-0.012219
57.484325,-0.021994
57.494327,-0.017107
57.504329,-0.017107
57.514335,-0.017107
57.524341,-0.012219
57.534339,-0.017107
57.544345,-0.017107
57.554347,-0.012219
57.564346,-0.012219
57.574348,-0.021994
57.58435,-0.017107
57.594356,-0.017107
57.604354,-0.021994
57.614356,-0.007331
57.624359,-0.017107
57.634365,-0.026882
57.644363,-0.012219
57.654369,-0.012219
57.664371,-0.007331
57.674377,-0.017107
57.684379,-0.017107
57.694385,-0.017107
57.704383,-0.017107
57.714389,-0.017107
57.724391,-0.017107
57.734397,-0.017107
57.7444,-0.021994
57.754398,-0.012219
57.7644,-0.002444
57.774402,-0.017107
57.784408,-0.017107
57.794406,-0.012219
57.804412,-0.017107
57.814414,-0.007331
57.824417,-0.017107
57.834419,-0.012219
57.844421,-0.012219
57.854419,-0.012219
57.864421,-0.012219
57.87442,-0.007331
57.884426,-0.021994
57.894432,-0.017107
57.904434,-0.012219
57.914436,-0.017107
57.924438,-0.012219
57.934444,-0.017107
57.944442,-0.012219
57.954444,-0.007331
57.964443,-0.017107
57.974449,-0.012219
57.984451,-0.012219
57.994453,-0.012219
58.004459,-0.012219
58.014465,-0.007331
58.024467,-0.017107
58.034473,-0.012219
58.044471,-0.017107
58.054477,-0.012219
58.064476,-0.002444
58.074485,-0.012219
58.084487,-0.017107
58.094486,-0.012219
58.104492,-0.012219
58.114494,-0.012219
58.124496,-0.012219
58.134498,-0.021994
58.144504,-0.012219
58.154502,-0.012219
58.164508,-0.012219
58.17451,-0.012219
58.184513,-0.007331
58.194515,-0.012219
58.204521,-0.017107
58.214519,-0.017107
58.224525,-0.021994
58.234523,-0.012219
58.244529,-0.017107
58.254531,-0.017107
58.26453,-0.017107
58.274536,-0.026882
58.284538,-0.021994
58.294544,-0.017107
58.304542,-0.021994
58.314548,-0.012219
58.324546,-0.017107
58.334548,-0.026882
58.344547,-0.012219
58.354549,-0.017107
58.364551,-0.017107
58.374557,-0.017107
58.384555,-0.021994
58.394561,-0.017107
58.404563,-0.017107
58.414562,-0.012219
58.424568,-0.017107
58.434566,-0.017107
58.444568,-0.017107
58.454566,-0.007331
58.464569,-0.007331
58.474575,-0.021994
58.484577,-0.012219
58.494579,-0.012219
58.504581,-0.012219
58.514583,-0.017107
58.524585,-0.026882
58.534584,-0.021994
58.544582,-0.017107
58.554588,-0.021994
58.56459,-0.012219
58.574596,-0.021994
58.584598,-0.026882
58.5946,-0.021994
58.604602,-0.021994
58.614604,-0.017107
58.624603,-0.017107
58.634609,-0.021994
58.644615,-0.017107
58.664619,-0.012219
58.674629,-0.021994
58.684635,-0.017107
58.694641,-0.021994
58.704639,-0.017107
58.714645,-0.017107
58.724643,-0.021994
58.734649,-0.021994
58.744647,-0.017107
58.754646,-0.017107
58.764652,-0.012219
58.774654,-0.021994
58.784656,-0.021994
58.794654,-0.012219
58.80466,-0.017107
58.814662,-0.017107
58.824665,-0.012219
58.834667,-0.017107
58.844673,-0.017107
58.854675,-0.017107
58.864681,-0.017107
58.874679,-0.012219
58.884681,-0.017107
58.894683,-0.017107
58.904689,-0.012219
58.914691,-0.007331
58.92469,-0.021994
58.934692,-0.012219
58.94469,-0.012219
58.954692,-0.017107
58.964694,-0.012219
58.974697,-0.012219
58.984699,-0.017107
58.994701,-0.007331
59.004703,-0.017107
59.014709,-0.012219
59.024707,-0.007331
59.034713,-0.017107
59.044719,-0.012219
59.054721,-0.007331
59.064723,-0.017107
59.074722,-0.012219
59.084728,-0.017107
59.09473,-0.017107
59.104736,-0.007331
59.114742,-0.007331
59.124744,-0.017107
59.134746,-0.017107
59.144748,-0.017107
59.154747,-0.017107
59.164749,-0.012219
59.174747,-0.021994
59.184753,-0.017107
59.194759,-0.017107
59.204765,-0.021994
59.214763,-0.017107
59.224765,-0.021994
59.234767,-0.026882
59.244773,-0.017107
59.254776,-0.021994
59.264778,-0.021994
59.274784,-0.017107
59.284786,-0.017107
59.294792,-0.017107
59.30479,-0.012219
59.314792,-0.021994
59.324794,-0.017107
59.334804,-0.012219
59.344806,-0.017107
59.354812,-0.002444
59.36481,-0.017107
59.374816,-0.021994
59.384815,-0.012219
59.394821,-0.017107
59.404819,-0.012219
59.414825,-0.007331
59.424823,-0.007331
59.434829,-0.012219
59.444828,-0.002444
59.45483,-0.012219
59.464832,-0.007331
59.47483,-0.002444
59.48484,-0.012219
59.494842,-0.007331
59.504844,-0.012219
59.514842,-0.012219
59.524845,-0.012219
59.534843,-0.012219
59.544849,-0.012219
59.554847,-0.007331
59.564853,-0.012219
59.574851,-0.012219
59.584854,-0.007331
59.594863,-0.002444
59.604862,-0.012219
59.614864,-0.002444
59.624862,-0.012219
59.634868,-0.007331
59.644866,-0.007331
59.654869,-0.007331
59.664867,-0.002444
59.674869,-0.002444
59.684871,-0.012219
59.694877,0.002444
59.704879,-0.007331
59.714881,-0.012219
59.724884,-0.007331
59.734882,0.002444
59.744888,0.002444
59.754886,-0.002444
59.764892,-0.007331
59.77489,-0.012219
59.784893,-0.007331
59.794895,-0.012219
59.804901,-0.007331
59.814899,-0.007331
59.824901,-0.012219
59.834903,-0.002444
59.844905,-0.007331
59.854904,-0.007331
59.864902,-0.002444
59.874912,-0.007331
59.88491,-0.007331
59.894912,-0.007331
59.904914,-0.007331
59.91492,-0.007331
59.924926,-0.002444
59.934932,-0.012219
59.944931,-0.007331
59.954936,-0.007331
59.964939,-0.012219
59.974941,-0.002444
59.984939,-0.007331
59.994949,-0.012219
60.004955,0.002444
60.014961,-0.007331
60.024963,-0.007331
60.034969,-0.002444
60.044975,-0.002444
60.054981,-0.007331
60.064987,-0.007331
60.074993,-0.012219
60.084995,-0.002444
60.094997,-0.007331
60.104999,-0.007331
60.115001,-0.007331
60.125,-0.002444
60.135002,-0.007331
60.145008,-0.007331
60.155006,-0.002444
60.165012,-0.007331
60.17501,-0.002444
60.185012,-0.007331
60.195011,-0.002444
60.205017,0.002444
60.215019,-0.007331
60.225021,-0.002444
60.235019,-0.002444
60.245025,-0.007331
60.255027,0.002444
60.265029,-0.012219
60.275032,-0.021994
60.28503,-0.021994
60.295032,-0.031769
60.305034,-0.036657
60.31504,-0.036657
60.325038,-0.036657
60.335044,-0.031769
60.345043,-0.021994
60.355045,-0.026882
60.365043,-0.021994
60.375045,-0.021994
60.385044,-0.021994
60.395042,-0.012219
60.405048,-0.012219
60.415046,-0.017107
60.425052,-0.002444
60.435054,-0.007331
60.44506,-0.007331
60.455062,-0.002444
60.465065,-0.007331
60.475067,-0.002444
60.485073,0.002444
60.495071,-0.007331
60.505073,0.002444
60.515071,-0.002444
60.52507,-0.002444
60.535076,-0.002444
60.545078,-0.002444
60.555084,-0.002444
60.565086,-0.002444
60.575088,-0.002444
60.585086,-0.007331
60.595096,-0.002444
60.605098,-0.002444
60.615104,-0.012219
60.625106,-0.002444
60.635112,0.002444
60.645114,-0.002444
60.655117,0.002444
60.665119,-0.012219
60.675128,-0.002444
60.685131,-0.002444
60.695137,0.002444
60.705135,-0.002444
60.715141,-0.002444
60.725143,-0.007331
60.735145,-0.007331
60.745151,-0.002444
60.755153,0.002444
60.765155,-0.002444
60.775154,-0.007331
60.78516,-0.007331
60.795162,-0.002444
60.805164,-0.002444
60.815166,-0.002444
60.825172,-0.002444
60.835174,-0.002444
60.845176,0.002444
60.855175,0.002444
60.86518,-0.007331
60.875179,-0.007331
60.885185,-0.007331
60.895187,-0.007331
60.905189,0.002444
60.915187,-0.007331
60.925193,-0.002444
60.935195,-0.002444
60.945194,-0.002444
60.955196,0.002444
60.965194,-0.002444
60.975196,-0.007331
60.985195,-0.002444
60.995197,-0.002444
61.005195,-0.002444
61.015197,-0.002444
61.025199,-0.002444
61.035198,-0.007331
61.0452,-0.002444
61.055198,0.002444
61.065204,-0.007331
61.075202,0.002444
61.085208,-0.007331
61.095211,0.002444
61.105216,0.012219
61.115215,-0.007331
61.125221,-0.012219
61.135227,-0.007331
61.145229,-0.012219
61.155227,0.002444
61.165237,-0.012219
61.175239,-0.012219
61.185241,-0.002444
61.195247,-0.007331
61.205249,-0.007331
61.215248,-0.012219
61.225246,-0.012219
61.235256,-0.007331
61.245254,-0.002444
61.25526,-0.002444
61.265266,-0.002444
61.275272,0.002444
61.285274,-0.007331
61.295276,0.002444
61.305278,0.002444
61.31528,-0.007331
61.325283,-0.002444
61.335289,-0.002444
61.345287,-0.002444
61.355297,0.007331
61.365295,-0.007331
61.375305,0.002444
61.385307,0.002444
61.395313,-0.002444
61.405311,0.007331
61.415317,0.002444
61.425315,-0.007331
61.435314,0.002444
61.44532,-0.002444
61.455318,-0.002444
61.465324,-0.007331
61.475326,-0.002444
61.485328,-0.002444
61.49533,0.007331
61.505336,-0.002444
61.515335,-0.007331
61.525341,-0.002444
61.535343,0.002444
61.545349,0.002444
61.555351,0.007331
61.565353,-0.007331
61.575351,-0.002444
61.585357,0.002444
61.595359,-0.007331
61.605365,-0.002444
61.615367,-0.002444
61.625373,0.002444
61.635375,-0.002444
61.645378,-0.002444
61.655384,-0.002444
61.665382,0.002444
61.675388,-0.002444
61.685386,0.007331
61.695388,0.002444
61.70539,-0.002444
61.715393,-0.007331
61.725395,-0.002444
61.735397,-0.007331
61.745399,0.002444
61.755401,-0.002444
61.765399,-0.012219
61.775405,-0.002444
61.785408,-0.002444
61.795406,0.002444
61.805412,0.007331
61.815414,-0.007331
61.82542,-0.007331
61.835418,-0.002444
61.84542,-0.002444
61.855422,-0.002444
61.865428,-0.002444
61.875427,-0.012219
61.885429,-0.002444
61.895435,-0.002444
61.905437,-0.007331
61.915435,-0.002444
61.925434,-0.002444
61.935436,-0.007331
61.945438,0.002444
61.95544,-0.002444
61.965438,-0.007331
61.975444,-0.002444
61.98545,-0.007331
61.995456,0.002444
62.005458,-0.007331
62.01546,-0.012219
62.025459,-0.002444
62.035465,-0.002444
62.045463,-0.007331
62.055465,-0.002444
62.065471,-0.012219
62.075473,-0.012219
62.085472,-0.007331
62.095474,-0.017107
62.105476,-0.017107
62.115474,-0.017107
62.125476,-0.021994
62.135475,-0.026882
62.145477,-0.021994
62.155475,-0.026882
62.165485,-0.026882
62.175483,-0.026882
62.185489,-0.026882
62.195487,-0.021994
62.205486,-0.017107
62.215492,-0.026882
62.225494,-0.021994
62.235496,-0.017107
62.245494,-0.017107
62.2555,-0.017107
62.265499,-0.017107
62.275505,-0.012219
62.285503,-0.012219
62.295505,-0.012219
62.305503,-0.017107
62.315502,-0.012219
62.325504,-0.017107
62.335506,-0.012219
62.345508,-0.007331
62.35551,-0.017107
62.365516,-0.012219
62.375514,-0.017107
62.385517,-0.017107
62.395515,-0.017107
62.405521,-0.021994
62.415523,-0.031769
62.425525,-0.021994
62.435523,-0.026882
62.445533,-0.017107
62.455532,-0.026882
62.46553,-0.036657
62.475532,-0.021994
62.485534,-0.021994
62.495544,-0.021994
62.505542,-0.017107
62.515552,-0.017107
62.525554,-0.017107
62.53556,-0.007331
62.545558,-0.012219
62.555564,-0.017107
62.565563,-0.012219
62.575565,-0.017107
62.585567,-0.012219
62.595573,-0.007331
62.605575,-0.017107
62.615581,-0.012219
62.625579,-0.017107
62.635585,-0.012219
62.645587,-0.012219
62.655586,-0.007331
62.665588,-0.017107
62.67559,-0.007331
62.685596,-0.012219
62.695594,-0.012219
62.7056,-0.012219
62.715602,-0.017107
62.725605,-0.012219
62.735603,-0.012219
62.745609,-0.002444
62.755615,-0.012219
62.765621,-0.007331
62.775619,-0.007331
62.785625,-0.002444
62.795627,-0.002444
62.805629,-0.017107
62.815628,-0.007331
62.825637,-0.007331
62.835639,-0.007331
62.845645,-0.002444
62.855648,-0.012219
62.865657,-0.017107
62.875656,-0.002444
62.885658,-0.012219
62.895664,-0.012219
62.905666,-0.007331
62.915672,-0.021994
62.92567,-0.007331
62.935672,-0.012219
62.945671,-0.012219
62.955673,-0.012219
62.965675,-0.012219
62.975677,-0.017107
62.985679,-0.007331
62.995685,-0.007331
63.005683,-0.012219
63.015689,-0.012219
63.025691,-0.017107
63.035694,-0.017107
63.0457,-0.017107
63.055698,-0.021994
63.065704,-0.021994
63.075702,-0.017107
63.085704,-0.021994
63.095706,-0.017107
63.105709,-0.017107
63.115711,-0.026882
63.125713,-0.007331
63.135711,-0.021994
63.145717,-0.017107
63.155715,-0.012219
63.165721,-0.026882
63.175724,-0.012219
63.185726,-0.007331
63.195728,-0.017107
63.20573,-0.012219
63.215732,-0.012219
63.225734,-0.017107
63.23574,-0.007331
63.245738,-0.007331
63.255744,-0.017107
63.265743,-0.012219
63.275749,-0.012219
63.285747,-0.007331
63.295753,-0.007331
63.305751,-0.012219
63.31575,-0.007331
63.325756,-0.007331
63.335754,-0.007331
63.345756,-0.012219
63.355754,-0.012219
63.365756,-0.012219
63.375759,-0.012219
63.385761,-0.007331
63.395759,-0.007331
63.405765,-0.007331
63.415767,-0.012219
63.425769,-0.007331
63.435775,-0.012219
63.445781,-0.012219
63.45578,-0.012219
63.465778,-0.007331
63.47578,-0.012219
63.485778,-0.007331
63.49578,-0.007331
63.505779,-0.017107
63.515781,-0.012219
63.525779,-0.012219
63.535781,-0.012219
63.545787,-0.007331
63.555793,-0.012219
63.565795,-0.012219
63.575794,-0.012219
63.585796,-0.007331
63.595798,-0.012219
63.6058,-0.012219
63.615802,-0.012219
63.625808,-0.012219
63.635807,-0.007331
63.645812,-0.017107
63.655815,-0.012219
63.665824,-0.012219
63.675834,-0.017107
63.68584,-0.012219
63.695842,-0.007331
63.705844,-0.021994
63.71585,-0.012219
63.72586,-0.007331
63.735862,-0.012219
63.745868,-0.007331
63.755867,-0.017107
63.765869,-0.021994
63.775871,-0.007331
63.785873,-0.007331
63.795875,-0.012219
63.805877,-0.007331
